"airtableID","Unique ID","Name Built","Major african poet","nationality-country","Short biography","name-letter","year_degree_institution","events","work roles","news item roles","birth-decade","nationality-region","Date birth","Date death","birth_spatial.country","birth_spatial.city"
"","apdp.person.000519","Echeruo, Michael J. C.","True","[""Nigeria""]","Michael Echeruo, born 1937, is a Nigerian academic and writer. Echeruo was a contemporary of Christopher Okigbo at the University of Ibadan. He is known for his work critiquing the western perception of Africa in academia, fighting instead for an African viewpoint of Africa.

https://en.wikipedia.org/wiki/Michael_Echeruo","E","[""1960 BA: University of Ibadan"", ""1963 MA\n: Cornell University\n"", ""1965 PhD: Cornell University\n""]","","[Mortality: Poems (1968)](apdp.work.000080)|Poet;;;[Mortality: Poems (1968)](apdp.work.000080)|Work Author;;;[Mortality: Poems (1968)](apdp.work.000614)|Poet;;;[Mortality: Poems (1968)](apdp.work.000614)|Work Author;;;[Distanced: New Poems (1975)](apdp.work.000615)|Poet;;;[Distanced: New Poems (1975)](apdp.work.000615)|Work Author","Paths to Refinement (1969-07-24)|Poet","1930","[""West Africa""]","1937-03-14","","[""Nigeria""]",""
"","apdp.person.000520","Moxon, James","",""," - ","M","","","","Folklore Modern Style (1969-10-22)|Critic","","","","","",""
"","apdp.person.000521","Kizer, Carolyn","",""," - ","K","","","","Domestic Situations: Exhibitions and Lectures (1970-07-24)|Mentioned Poet;;;Exhibitions and Lectures (1970-07-25)|Mentioned Poet","1920","","1925-12-10","2014-10-09","[""United States""]",""
"","apdp.person.000522","Raab, E.","",""," - ","R","","","","Heinemann Educational Ltd (1971-11-19)|Academic","","","","","",""
"","apdp.person.000523","Tucker, Tonie","",""," - ","T","","","","Tonie: acting in Hampsted (1966-05-17)|Artist","","","","","",""
"","apdp.person.000524","Caseley Hayford, Joseph Ephraim 'Ekra-Agiman'","",""," - ","C","","","","Africa on Record (1964-06-11)|Writer","1860","","1866-09-29","1930-08-11","[""Ghana""]",""
"","apdp.person.000525","Tsvangirai, Morgan","",""," - ","T","","","","Letter from Harare (2000-11-03)|Politician","1950","","1952-03-10","2018-02-14","[""Southern Rhodesia""]",""
"","apdp.person.000526","Edwards, Mark","",""," - ","E","","","","Rhymes and Punishment (2009-08-23)|Reporter","","","","","",""
"","apdp.person.000528","Rousseau, Ina","True","[""South Africa""]","Ina Rousseau was a South African poet who produced six volumes of poetry. In 1995 she was awarded the Hertzog Prize, the major award for Afrikaans poetry. The well-known author JM Coetzee translated Ina’s poem “Eden”, published in 1954, into English and analysed it for the April 2007 edition of the magazine ""Poetry.""

https://www.poetryfoundation.org/poets/ina-rousseau","R","["" -  [unknown]: University of Stellenbosch""]","","[Die verlate tuin (1954)](apdp.work.000353)|Poet;;;[Die verlate tuin (1954)](apdp.work.000353)|Work Author;;;[Taxa (1970)](apdp.work.000351)|Poet;;;[Taxa (1970)](apdp.work.000351)|Work Author;;;[Kwiksilwersirkel (1978)](apdp.work.000350)|Poet;;;[Kwiksilwersirkel (1978)](apdp.work.000350)|Work Author;;;[Heuningsteen (1980)](apdp.work.000347)|Poet;;;[Heuningsteen (1980)](apdp.work.000347)|Work Author;;;[Versamelde gedigte: 1954-1984 (1982)](apdp.work.000349)|Poet;;;[Versamelde gedigte: 1954-1984 (1982)](apdp.work.000349)|Work Author;;;[Grotwater (1989)](apdp.work.000348)|Poet;;;[Grotwater (1989)](apdp.work.000348)|Work Author;;;[’n Onbekende jaartal (1995)](apdp.work.000352)|Poet;;;[’n Onbekende jaartal (1995)](apdp.work.000352)|Work Author;;;[Die stil middelpunt (2003)](apdp.work.000354)|Poet;;;[Die stil middelpunt (2003)](apdp.work.000354)|Work Author","""Power of the Pen in Exile: The Times Profile, Breyten Breytenbach (1984-04-26)""|Mentioned Poet;;;A New Look in Writing (1960-05-31)|Poet;;;|Poet","1920","[""Southern Africa""]","1926-01-01","2005-01-01","[""South Africa""]",""
"","apdp.person.000529","O'Hara, John","",""," - ","O","","","","Catalogue of the ridiculous (1975-07-02)|Writer","1900","","1905-01-31","1970-04-11","[""United States""]",""
"","apdp.person.000530","Korn, Eric","",""," - ","K","","","","Remainders (1985-08-23)|Critic","","","","","",""
"","apdp.person.000531","Serumaga, Robert","",""," - ","S","","","","Harsh comedy on a Lagos beach (1966-06-29)|Artist;;;African Writers Series reaches 100 (1972-02-25)|Writer","1930","","1939-01-01","1980-01-01","[""Uganda""]",""
"","apdp.person.000532","Thirkell, Angela","",""," - ","T","","","","One World in Four Volumes (1972-07-07)|Writer","1890","","1890-01-30","1961-01-29","[""England""]",""
"","apdp.person.000533","Mauthner, Robert Percy","",""," - ","M","","","","Violence Hits Central Johannesburg after Execution of Moloise (1985-10-19)|Reporter","1920","","1929-02-22","1994-05-18","[""Netherlands""]",""
"","apdp.person.000534","Robinson, Jackie","",""," - ","R","","","","US Negroes asked to boycott Games (1967-09-26)|Athlete","1910","","1919-01-31","1972-10-24","",""
"","apdp.person.000535","Miller, Henry","",""," - ","M","","","","One World in Four Volumes (1972-07-07)|Mentioned Poet","1890","","1891-12-26","1980-06-07","[""United States""]",""
"","apdp.person.000536","Lawrence, Jacob","",""," - ","L","","","","Cultural Studies (2011-11-04)|Artist","1910","","1917-09-07","2000-06-09","[""United States""]",""
"","apdp.person.000537","Aig-Imoukhuede, Frank 'Abiodun'","True","[""Nigeria""]","Born in 1935 in Nigeria, Frank Aig-Imoukhuede is a working journalist and poet, known for his collection ""Pidgin Stew and Sufferhead: the pidgin (and other) poems."" During his time at the University of Ibadan, Aig-Imoukhuede published at the student poetry magazine ""The Horn."" In the 1970s, he served as the secretary of the National Council of Arts and Culture in Nigeria, and was known for his work supporting programs that would benefit children.

https://www.babelmatrix.org/works/en-all/Aig-Imoukhuede,_Frank-1935/biography","A","[""1961 [unknown]: University of Ibadan""]","","[Pidgin Stew and Sufferhead: the pidgin (and other) poems of Frank Aig-Imoukhuede (1982)](apdp.work.000731)|Poet;;;[Pidgin Stew and Sufferhead: the pidgin (and other) poems of Frank Aig-Imoukhuede (1982)](apdp.work.000731)|Work Author","Voice of the poets (1965-09-13)|Poet;;;Writing in West Africa: A Chance to Adapt and to Experiment (1962-08-10)|Poet","1930","[""West Africa""]","1935-01-08","","[""Nigeria""]",""
"","apdp.person.000538","Atta, Sefi","",""," - ","A","","","","New writers emerge after the 'big sleep' (2008-06-24)|Writer;;;Radio (2004-11-14)|Writer","1960","","1964-01-01","","[""Nigeria""]",""
"","apdp.person.000539","Ngalabak, Helon Habila","",""," - ","N","","","","How is it that things haven't fallen apart (2010-09-30)|Poet;;;New writers emerge after the 'big sleep' (2008-06-24)|Writer","1960","","1967-01-01","","[""Nigeria""]",""
"","apdp.person.000540","Opoku, A. A.","True","[""Ghana""]","A. A. Opoku was born in 1919 in Ghana. He wrote poetry in Twi that was translated to English; his poetry is included in the colleciton ""Poems from Black Africa,"" published 1963.","O","","","[Poems from Black Africa (1963)](apdp.work.000069)|Poet;;;[Leopold Sedar Senghor (1963)](apdp.work.000075)|Mentioned Poet;;;[Poems from Black Africa (1963)](apdp.work.000438)|Poet;;;[Poems from Black Africa (1963)](apdp.work.000438)|Author","Poetry from Africa (1963-08-02)|Poet","1910","[""West Africa""]","1919-01-01","","[""Ghana""]",""
"","apdp.person.000541","Kwei-Armah, Kwame","",""," - ","K","","","","A World of Riches (1975-04-13)|Writer","1960","","1967-03-24","","[""England""]",""
"","apdp.person.000542","Diop, Majmout","",""," - ","D","","","","Poetic Licence for Democracy (1977-05-12)|Politician","","","","","",""
"","apdp.person.000543","Botha, Pieter Willem","",""," - ","B","","","","Pretoria judge delays hanging (1985-08-21)|Politician;;;Black poet will hang on Friday after Botha rules out retrial (1985-10-16)|Politician;;;Black poet defiant in face of death (1985-10-18)|Politician;;;Repressing the Rebels (1985-10-20)|Politician","1910","","1916-01-12","2006-10-31","[""South Africa""]",""
"","apdp.person.000544","Sowade, Fela","",""," - ","S","","","","African Culture Asserted After Struggle (1976-07-22)|Artist","1900","","1905-05-29","1987-03-13","[""Nigeria""]",""
"","apdp.person.000545","Aniebo, Ifeanyichukwu Ndubuisi Chikezie 'I. N. C.'","","","I.N.C. Aniebo was a Nigerian short story writer and novelist. His novels include The Anonymity of Sacrifice (1974), The Journey Within (1978) Rearguard Actions (1998). His short story collections include: Of Wives, Talismans and the Dead (1983) and Man of the Market (1994).","A","","","","Heinemann Educational Books: African Writers Series (1978-10-13)|Writer;;;Heinemann (1978-10-20)|Writer","1930","","1939-01-31","","[""Nigeria""]",""
"","apdp.person.000546","Njau, Rebeka 'Marina Gashe'","",""," - ","N","","","","Heinemann Educational Books: African Writers Series (1978-10-13)|Writer;;;Heinemann (1978-10-20)|Writer","1930","","1932-12-15","","[""Kenya""]",""
"","apdp.person.000547","Kilmartin, Terence","",""," - ","K","","","","South African wins Booker prize (1983-10-27)|Writer","1920","","1922-01-10","1991-08-17","[""Ireland""]",""
"","apdp.person.000548","Wint, Carl","",""," - ","W","","","","These tarnished Olympics (1976-07-25)|Reporter","","","","","",""
"","apdp.person.000549","Hilton, James","",""," - ","H","","","","Paper-backs: Fiction (1973-04-13)|Writer","1900","","1900-09-09","1954-12-20","[""England""]",""
"","apdp.person.000550","von Goethe, Johann Wolfgang","",""," - ","V","","","","A World of Riches (1975-04-13)|Mentioned Poet;;;""A poet in arms (guns, sub-machine 9mm, 1007) (1966-10-30)""|Mentioned Poet","1740","","1749-08-28","1832-03-22","[""Holy Roman Empire""]",""
"","apdp.person.000551","Sellassie, Sahle","",""," - ","S","","","","African Writers Series reaches 100 (1972-02-25)|Writer","1930","","1936-01-01","","[""Ethiopia""]",""
"","apdp.person.000552","Levin, Bernard 'Henry'","","[""England""]"," - ","L","","","","What Must a People Do (1987-09-20)|Author","1920","[""United Kingdom""]","1928-08-19","2004-08-07","[""England""]",""
"","apdp.person.000553","Aguiyi-Ironsi, Johnson","",""," - ","A","","","","A passionate voice crying out against corruption (1982-02-03)|Politician;;;Far Removed (2010-11-05)|Politician","1920","","1924-03-03","1966-07-29","[""Nigeria""]",""
"","apdp.person.000554","Djoleto, Solomon Alexander Amu","",""," - ","D","","","","African Writers Series reaches 100 (1972-02-25)|Writer","1920","","1929-07-22","","[""Ghana""]",""
"","apdp.person.000555","Anozie, Sunday Ogbonna","",""," - ","A","","","","Black man's burden (1981-11-06)|Critic;;;New Africana from Evans (1973-03-02)|Writer;;;African Exports (1973-06-27)|Writer","1940","","1942-01-01","2001-10-24","[""Nigeria""]",""
"","apdp.person.000556","Ordia, Abraham","",""," - ","O","","","","These tarnished Olympics (1976-07-25)|Politician;;;19 nations join in Olympics protest (1976-07-20)|Politician;;;Boycott threat to Games (1970-04-24)|Politician;;;Countries wait to see if they can compete (1976-07-20)|Politician;;;Competitors' dreams destroyed by their governments (1976-07-19)|Politician;;;Monteal and Denver Chosen: North America scoops Olympics pool (1970-05-13)|Politician;;;S Africa expelled from Olympics (1970-05-16)|Politician","1910","","1918-01-01","1995-01-01","[""South Africa""]",""
"","apdp.person.000557","Lawes, William","",""," - ","L","","","","""Gestures of yearning, acts of faith (2012-11-02)""|Artist","1600","","1602-01-01","1645-01-01","[""England""]",""
"","apdp.person.000558","D'Oliveira, Basil Lewis","",""," - ","D","","","","Apartheid and Sport: The Logic of Denis Howell's Approach (1969-10-21)|Athlete;;;Non-whites harbour deep suspicion (1970-02-06)|Athlete","1930","","1931-10-04","2011-11-19","[""South Africa""]",""
"","apdp.person.000559","Mackenzie, S. P. M.","",""," - ","M","","","","University news (1973-10-27)|Academic","","","","","",""
"","apdp.person.000560","Morrison, Toni","",""," - ","M","","","","Ain't I a woman (1992-12-11)|Writer","1930","","1931-02-18","2019-08-05","",""
"","apdp.person.000561","Frost, Robert Lee","",""," - ","F","","","","Current Periodicals (1953-02-06)|Mentioned Poet;;;Voice of the poets (1965-09-13)|Mentioned Poet","1870","","1874-03-26","1963-01-29","[""United States""]",""
"","apdp.person.000562","Stacey, Tom","","[""England""]"," - ","S","","","","Tale of Two Africas (1964-03-22)|Critic;;;Lumumba Conundrum (1962-08-12)|Reporter","1930","[""United Kingdom""]","1930-01-11","","",""
"","apdp.person.000563","Westland, Gordon","",""," - ","W","","","","Heinemann (1978-10-20)|Writer","","","","","",""
"","apdp.person.000564","Lessing, Doris","",""," - ","L","","","","Sounding the Sixties--2: The Commonwealth (1965-09-16)|Writer;;;A New Look in Writing (1960-05-31)|Writer;;;Catalogue of the ridiculous (1975-07-02)|Writer;;;Attempting the Pen (1989-09-22)|Writer","1910","","1919-10-22","2013-11-17","[""Iran""]",""
"","apdp.person.000565","Brown, Mervyn","",""," - ","B","","","","The Times Diary: Envoy steps into gap (1967-09-28)|Politician","1920","","1923-09-24","","[""England""]",""
"","apdp.person.000566","White, David","",""," - ","W","","","","Playwright in Search of a Role (2003-06-10)|Reporter;;;African Adventurer: The life of a Nigerian maverick makes for a challenging read (2006-05-06)|Reporter","","","","","",""
"","apdp.person.000567","Borges, Jorge Luis","",""," - ","B","","","","One World in Four Volumes (1972-07-07)|Mentioned Poet","1890","","1899-08-24","1986-06-14","[""Argentina""]",""
"","apdp.person.000568","May, Derwent J.","",""," - ","M","","","","Sounding the Sixties--2: The Commonwealth (1965-09-16)|Reporter;;;""Lingua Franca, Lingua Poetica (1965-09-16)""|Critic","1930","","1930-04-19","","[""England""]",""
"","apdp.person.000569","Hugo, Victor Marie","",""," - ","H","","","","Oversea Poetry (1918-01-24)|Mentioned Poet","1800","","1802-02-26","1885-05-22","[""France""]",""
"","apdp.person.000570","Onyegbula, Godwin","",""," - ","O","","","","Conversations in Biafra (1969-07-27)|Politician","1930","","1930-01-01","","[""Nigeria""]",""
"","apdp.person.000571","Van Dyke, Henry","",""," - ","V","","","","Oversea Poetry (1918-01-24)|Mentioned Poet","1850","","1852-11-10","1933-04-10","[""United States""]",""
"","apdp.person.000572","Harhoff, T. J.","",""," - ","H","","","","A Plea for Afrikaans (1936-11-21)|Academic","","","","","",""
"","apdp.person.000573","Bokassa, Jean-Bédel","",""," - ","B","","","","Outspoken Man of Letters (1988-03-07)|Politician","1920","","1921-02-22","1996-11-03","[""Central African Republic""]",""
"","apdp.person.000575","Faulkner, William","",""," - ","F","","","","One World in Four Volumes (1972-07-07)|Mentioned Poet","1890","","1897-09-25","1962-07-06","[""United States""]",""
"","apdp.person.000576","Dadié, Bernard Binlin","True","[""Ivory Coast""]","Bernard Dadie was born in 1916 in the Côte d'Ivoire. He became heavily involved in the fight for independence from France; he was detained for demonstrations against the colonial government for sixteen months. His personal experiences with colonialism influenced his writing.

https://en.wikipedia.org/wiki/Bernard_Binlin_Dadi%C3%A9","D","[""1936 [unknown]: Ecole Normale William-Ponty""]","","[Somali Poetry: An Introduction (1964)](apdp.work.000212)|Poet;;;[A Selection of African Prose (1964)](apdp.work.000211)|Poet;;;[Afrique debout (1950)](apdp.work.000633)|Poet;;;[Afrique debout (1950)](apdp.work.000633)|Work Author;;;[Légendes africaines (1954)](apdp.work.000644)|Poet;;;[Légendes africaines (1954)](apdp.work.000644)|Work Author;;;[Le\pagne noir (1955)](apdp.work.000636)|Poet;;;[Le\pagne noir (1955)](apdp.work.000636)|Work Author;;;[La ronde des jours (1956)](apdp.work.000634)|Poet;;;[La ronde des jours (1956)](apdp.work.000634)|Work Author;;;[Climbié (1956)](apdp.work.000647)|Poet;;;[Climbié (1956)](apdp.work.000647)|Work Author;;;[Un Nègre à Paris (1959)](apdp.work.000648)|Poet;;;[Un Nègre à Paris (1959)](apdp.work.000648)|Work Author;;;[Patron de New York (1964)](apdp.work.000637)|Poet;;;[Patron de New York (1964)](apdp.work.000637)|Work Author;;;[Hommes de tous les continents (1967)](apdp.work.000642)|Poet;;;[Hommes de tous les continents (1967)](apdp.work.000642)|Work Author;;;[La ville où nul ne meurt (1968)](apdp.work.000639)|Poet;;;[La ville où nul ne meurt (1968)](apdp.work.000639)|Work Author;;;[Monsieur Thôgô-Gnini (1970)](apdp.work.000646)|Poet;;;[Monsieur Thôgô-Gnini (1970)](apdp.work.000646)|Work Author;;;[Les voix dans le vent (1970)](apdp.work.000649)|Poet;;;[Les voix dans le vent (1970)](apdp.work.000649)|Work Author;;;[Béatrice du Congo (1970)](apdp.work.000632)|Poet;;;[Béatrice du Congo (1970)](apdp.work.000632)|Work Author;;;[Îles de tempête (1973)](apdp.work.000643)|Poet;;;[Îles de tempête (1973)](apdp.work.000643)|Work Author;;;[Papassidi maître-escroc (1975)](apdp.work.000635)|Poet;;;[Papassidi maître-escroc (1975)](apdp.work.000635)|Work Author;;;[Mhoi cheul (1979)](apdp.work.000641)|Poet;;;[Mhoi cheul (1979)](apdp.work.000641)|Work Author;;;[Opinions d'un nègre: Aphorismes, 1934-1946 (1980)](apdp.work.000638)|Poet;;;[Opinions d'un nègre: Aphorismes, 1934-1946 (1980)](apdp.work.000638)|Work Author;;;[Commandant Taureault et ses nègres (1980)](apdp.work.000650)|Poet;;;[Commandant Taureault et ses nègres (1980)](apdp.work.000650)|Work Author;;;[Les jambes du fils de Dieu (1980)](apdp.work.000640)|Poet;;;[Les jambes du fils de Dieu (1980)](apdp.work.000640)|Work Author;;;[Carnets de prison (1981)](apdp.work.000645)|Poet;;;[Carnets de prison (1981)](apdp.work.000645)|Work Author;;;[Les contes de Koutou-as-Samala (1982)](apdp.work.000631)|Poet;;;[Les contes de Koutou-as-Samala (1982)](apdp.work.000631)|Work Author","Africa on Record (1964-06-11)|Poet;;;African Writers Series reaches 100 (1972-02-25)|Writer","1910","[""West Africa""]","1916-01-10","2019-03-09","[""Ivory Coast""]",""
